date,drct,sped
2010-01-01 00:20,20.0,6.3291655
2010-01-01 00:50,20.0,8.452551
2010-01-01 01:20,20.0,8.030792
2010-01-01 01:50,10.0,5.2810564
2010-01-01 02:20,360.0,3.0588033
2010-01-01 02:50,10.0,4.661297
2010-01-01 03:20,20.0,5.977619
2010-01-01 03:50,20.0,7.3585377
2010-01-01 04:20,20.0,4.4019647
2010-01-01 04:50,30.0,6.178125
2010-01-01 05:20,20.0,3.885609
2010-01-01 05:50,20.0,5.2217
2010-01-01 06:20,10.0,4.1341324
2010-01-01 06:50,350.0,4.0257077
2010-01-01 07:20,360.0,4.6737065
2010-01-01 07:50,10.0,4.4833293
2010-01-01 08:20,360.0,4.552658
2010-01-01 08:50,360.0,4.673337
2010-01-01 09:20,350.0,3.8944046
2010-01-01 10:20,10.0,5.061954
2010-01-01 11:20,340.0,2.553114
2010-01-01 12:20,40.0,7.1556
2010-01-01 14:50,360.0,2.577822
2010-01-01 15:20,30.0,4.2088566
2010-01-01 16:20,360.0,3.9794466
2010-01-01 16:50,360.0,3.5950007
2010-01-01 17:20,360.0,4.200006
2010-01-01 17:50,10.0,3.840115
2010-01-01 18:20,10.0,3.9425006
2010-01-01 18:50,360.0,3.2171996
2010-01-01 19:20,350.0,3.331524
2010-01-01 19:50,340.0,4.398044
2010-01-01 20:20,350.0,6.667305
2010-01-01 20:50,340.0,7.1409345
2010-01-01 21:20,340.0,8.597321
2010-01-01 21:50,330.0,8.769244
2010-01-01 22:20,330.0,10.069083
2010-01-01 22:50,330.0,10.750903
2010-01-01 23:20,330.0,12.545374
2010-01-01 23:50,330.0,7.106885
2010-01-02 00:20,350.0,6.859802
2010-01-02 00:50,340.0,8.014588
2010-01-02 01:20,340.0,6.038344
2010-01-02 01:50,350.0,7.15035
2010-01-02 02:20,350.0,4.811075
2010-01-02 02:50,350.0,5.5995026
2010-01-02 03:20,350.0,6.0306897
2010-01-02 03:50,20.0,4.2228765
2010-01-02 04:20,10.0,3.0993967
2010-01-02 04:50,360.0,3.876316
2010-01-02 05:20,30.0,6.0519013
2010-01-02 05:50,40.0,8.284878
2010-01-02 06:20,10.0,5.8718786
2010-01-02 06:50,20.0,7.6965547
2010-01-02 07:20,30.0,10.121646
2010-01-02 07:50,60.0,14.421642
2010-01-02 08:20,60.0,13.390357
2010-01-02 08:50,60.0,13.146019
2010-01-02 09:20,60.0,12.686393
2010-01-02 09:50,60.0,14.254808
2010-01-02 10:50,60.0,11.246997
2010-01-02 11:20,60.0,11.687636
2010-01-02 11:50,60.0,9.509005
2010-01-02 12:20,60.0,11.730424
2010-01-02 12:50,60.0,8.587337
2010-01-02 13:20,70.0,9.389389
2010-01-02 14:20,60.0,10.503999
2010-01-02 14:50,60.0,10.548839
2010-01-02 15:20,60.0,8.653094
2010-01-02 15:50,60.0,7.697577
2010-01-02 16:20,60.0,7.8886814
2010-01-03 09:50,320.0,2.2114663
2010-01-03 10:20,320.0,2.8260982
2010-01-03 11:20,250.0,1.693335
2010-01-03 11:50,280.0,2.1832445
2010-01-03 12:20,270.0,2.8245583
2010-01-03 12:50,290.0,4.2574143
2010-01-03 13:20,290.0,4.140041
2010-01-03 13:50,340.0,4.2464666
2010-01-03 14:20,310.0,2.984205
2010-01-03 14:50,340.0,3.9921024
2010-01-03 15:20,360.0,5.017916
2010-01-03 15:50,330.0,2.9152892
2010-01-03 16:20,340.0,2.5087507
2010-01-03 16:50,320.0,3.601541
2010-01-03 17:20,340.0,3.1142547
2010-01-03 17:50,340.0,1.8894027
2010-01-03 18:20,350.0,1.9718267
2010-01-03 19:20,360.0,0.9710574
2010-01-03 19:50,360.0,2.8191056
2010-01-03 20:20,360.0,2.4913647
2010-01-03 20:50,360.0,2.0740483
2010-01-03 21:50,340.0,1.2827092
2010-01-03 22:20,10.0,2.229099
2010-01-03 23:20,340.0,1.1795288
2010-01-03 23:50,350.0,2.5395424
2010-01-04 00:20,10.0,2.6607976
2010-01-04 00:50,350.0,1.8031077
2010-01-04 02:20,340.0,3.2817502
2010-01-04 02:50,20.0,6.1816597
2010-01-04 03:20,10.0,4.451718
2010-01-04 03:50,350.0,3.5923076
2010-01-04 04:20,330.0,3.3314068
2010-01-04 04:50,340.0,5.085423
2010-01-04 05:20,310.0,4.150895
2010-01-04 05:50,310.0,3.895855
2010-01-04 06:20,300.0,3.1427646
2010-01-04 06:50,10.0,3.1931353
2010-01-04 07:50,30.0,3.6540742
2010-01-04 08:50,270.0,2.7673163
2010-01-04 09:20,330.0,3.8447294
2010-01-04 09:50,350.0,4.0986776
2010-01-04 10:20,290.0,1.8704107
2010-01-04 10:50,270.0,3.4933076
2010-01-04 11:20,40.0,4.3492994
