date,drct,sped
2005-01-01 00:20,220.0,12.083641
2005-01-01 00:50,210.0,9.012385
2005-01-01 01:20,220.0,14.106399
2005-01-01 01:50,220.0,11.939304
2005-01-01 02:20,210.0,11.768558
2005-01-01 02:50,210.0,10.638396
2005-01-01 03:20,210.0,11.439227
2005-01-01 04:20,200.0,9.911135
2005-01-01 04:50,200.0,9.720303
2005-01-01 05:50,190.0,13.708681
2005-01-01 06:20,190.0,11.893948
2005-01-01 06:50,190.0,12.801879
2005-01-01 07:20,160.0,15.3257885
2005-01-01 07:50,160.0,12.901833
2005-01-01 08:20,210.0,18.597736
2005-01-01 08:50,240.0,16.511608
2005-01-01 09:20,250.0,9.935787
2005-01-01 09:50,230.0,7.8209734
2005-01-01 10:20,230.0,8.655408
2005-01-01 10:50,250.0,12.376483
2005-01-01 11:20,230.0,5.867527
2005-01-01 11:50,250.0,10.813341
2005-01-01 12:20,260.0,8.511031
2005-01-01 13:20,240.0,9.608057
2005-01-01 13:50,260.0,16.597433
2005-01-01 14:20,240.0,10.362966
2005-01-01 14:50,260.0,13.362365
2005-01-01 15:20,250.0,13.917783
2005-01-01 15:50,250.0,15.724293
2005-01-01 16:50,260.0,16.089878
2005-01-01 17:20,260.0,21.687023
2005-01-01 17:50,270.0,14.768982
2005-01-01 18:20,250.0,16.522942
2005-01-01 19:20,250.0,17.811588
2005-01-01 19:50,270.0,15.547636
2005-01-01 20:20,260.0,21.26919
2005-01-01 20:50,250.0,20.685452
2005-01-01 21:50,280.0,16.103529
2005-01-01 22:20,270.0,16.366997
2005-01-01 22:50,280.0,23.016716
2005-01-01 23:50,280.0,23.755663
2005-01-02 00:20,270.0,21.803263
2005-01-02 00:50,270.0,27.894138
2005-01-02 01:20,270.0,20.597418
2005-01-02 01:50,270.0,27.166527
2005-01-02 02:20,260.0,17.938871
2005-01-02 02:50,260.0,20.916618
2005-01-02 03:20,260.0,22.584719
2005-01-02 03:50,270.0,22.236927
2005-01-02 04:20,260.0,24.103088
2005-01-02 04:50,270.0,20.633268
2005-01-02 05:20,280.0,24.60987
2005-01-02 05:50,260.0,19.01165
2005-01-02 06:20,280.0,20.474487
2005-01-02 06:50,290.0,17.78971
2005-01-02 07:20,270.0,17.206743
2005-01-02 07:50,290.0,16.535816
2005-01-02 08:20,270.0,18.158829
2005-01-02 08:50,280.0,19.543474
2005-01-02 09:50,290.0,18.023241
2005-01-02 10:20,280.0,17.15097
2005-01-02 11:20,260.0,18.707052
2005-01-02 11:50,300.0,11.877094
2005-01-02 12:20,290.0,14.639316
2005-01-02 12:50,280.0,13.885076
2005-01-02 13:20,260.0,15.264842
2005-01-02 13:50,280.0,14.053868
2005-01-02 14:20,270.0,18.46988
2005-01-02 14:50,280.0,17.884336
2005-01-02 15:20,270.0,17.73942
2005-01-02 15:50,270.0,17.22382
2005-01-02 16:20,270.0,16.118649
2005-01-02 16:50,280.0,16.434786
2005-01-02 17:20,260.0,13.418411
2005-01-02 17:50,280.0,11.879302
2005-01-02 18:20,260.0,9.590571
2005-01-02 18:50,280.0,7.1153
2005-01-02 19:20,260.0,11.806211
2005-01-02 19:50,260.0,8.857721
2005-01-02 20:20,250.0,9.273229
2005-01-02 21:50,240.0,7.926056
2005-01-02 22:20,230.0,9.413257
2005-01-02 23:20,240.0,7.230223
2005-01-02 23:50,240.0,7.913422
2005-01-03 00:20,240.0,7.980513
2005-01-03 00:50,240.0,7.408505
2005-01-03 01:20,240.0,9.578881
2005-01-03 01:50,240.0,8.74163
2005-01-03 02:20,230.0,8.515183
2005-01-03 02:50,230.0,9.499588
2005-01-03 03:20,220.0,9.8583
2005-01-03 03:50,220.0,10.153879
2005-01-03 04:20,230.0,7.946415
2005-01-03 04:50,220.0,9.925145
2005-01-03 05:20,220.0,10.802203
2005-01-03 05:50,220.0,9.256612
2005-01-03 06:20,220.0,10.022068
2005-01-03 06:50,220.0,11.020696
2005-01-03 07:20,210.0,11.020434
2005-01-03 07:50,210.0,10.967347
2005-01-03 08:20,210.0,10.577803
2005-01-03 08:50,210.0,11.12973
2005-01-03 09:20,210.0,12.70163
2005-01-03 09:50,200.0,12.379812
2005-01-03 10:20,210.0,12.253848
2005-01-03 10:50,200.0,13.225716
2005-01-03 11:20,200.0,14.54002
2005-01-03 11:50,200.0,14.145048
2005-01-03 12:20,210.0,14.8522005
2005-01-03 12:50,210.0,15.888059
2005-01-03 13:20,210.0,15.089786
2005-01-03 13:50,210.0,14.814905
2005-01-03 14:20,200.0,14.753605
2005-01-03 14:50,200.0,14.630121
2005-01-03 15:20,200.0,15.305172
2005-01-03 15:50,200.0,15.09417
2005-01-03 16:20,200.0,15.946714
2005-01-03 16:50,200.0,14.654125
2005-01-03 17:20,190.0,15.951744
2005-01-03 17:50,190.0,16.044401
2005-01-03 18:20,190.0,16.576025
2005-01-03 18:50,190.0,16.635029
2005-01-03 19:20,190.0,16.157204
2005-01-03 19:50,190.0,16.973185
2005-01-03 20:20,190.0,18.148096
2005-01-03 21:20,190.0,19.26694
2005-01-03 21:50,190.0,17.615856
2005-01-03 22:20,190.0,18.492556
