date,drct,sped
2016-01-01 00:20,200.0,12.665956
2016-01-01 00:50,220.0,16.12123
2016-01-01 01:20,210.0,14.234952
2016-01-01 01:50,210.0,13.52631
2016-01-01 02:20,190.0,8.001491
2016-01-01 02:50,220.0,12.432256
2016-01-01 03:20,220.0,15.572849
2016-01-01 03:50,200.0,14.058218
2016-01-01 04:20,200.0,11.877504
2016-01-01 04:50,210.0,14.185833
2016-01-01 05:20,200.0,14.891582
2016-01-01 05:50,200.0,14.030797
2016-01-01 06:20,200.0,11.181012
2016-01-01 06:50,190.0,11.608273
2016-01-01 07:20,160.0,9.461674
2016-01-01 07:50,150.0,8.773924
2016-01-01 08:20,150.0,8.581442
2016-01-01 08:50,170.0,10.037471
2016-01-01 09:20,150.0,8.398487
2016-01-01 09:50,140.0,8.465963
2016-01-01 10:20,150.0,10.565539
2016-01-01 10:50,150.0,9.505703
2016-01-01 11:20,150.0,12.343845
2016-01-01 11:50,150.0,11.144096
2016-01-01 12:20,150.0,12.532744
2016-01-01 12:50,140.0,15.634981
2016-01-01 13:20,140.0,15.354294
2016-01-01 13:50,140.0,16.833954
2016-01-01 14:50,130.0,17.928646
2016-01-01 15:20,130.0,17.094757
2016-01-01 15:50,130.0,14.249075
2016-01-01 16:20,120.0,13.104202
2016-01-01 16:50,120.0,14.099499
2016-01-01 17:20,120.0,14.705837
2016-01-01 17:50,120.0,15.346368
2016-01-01 18:20,120.0,15.287332
2016-01-01 18:50,120.0,19.016174
2016-01-01 19:20,120.0,19.22983
2016-01-01 19:50,120.0,19.801626
2016-01-01 20:20,120.0,21.214842
2016-01-01 20:50,120.0,21.23346
2016-01-01 21:20,120.0,20.801315
2016-01-01 21:50,120.0,22.545403
2016-01-01 22:20,120.0,19.733631
2016-01-01 22:50,130.0,18.066698
2016-01-01 23:20,130.0,17.155682
2016-01-01 23:50,130.0,16.954332
2016-01-02 00:20,120.0,16.17753
2016-01-02 00:50,120.0,16.412441
2016-01-02 01:20,130.0,16.855612
2016-01-02 01:50,130.0,15.375219
2016-01-02 02:20,130.0,15.754308
2016-01-02 02:50,130.0,16.435053
2016-01-02 03:20,130.0,15.444589
2016-01-02 03:50,130.0,16.077757
2016-01-02 04:20,120.0,15.866994
2016-01-02 04:50,120.0,13.012187
2016-01-02 05:20,120.0,14.4682455
